Date,Open,High,Low,Close,Adj Close,Volume,classification
1985-04-15,0.0954239964485168,0.0965399965643882,0.0954239964485168,0.0954239964485168,0.0744805186986923,59830400.0,no trend
1985-04-16,0.0965399965643882,0.0970980003476142,0.0965399965643882,0.0965399965643882,0.075351595878601,67648000.0,no trend
1985-04-17,0.1010039970278739,0.102121002972126,0.1010039970278739,0.1010039970278739,0.0788358598947525,123244800.0,no trend
1985-04-18,0.102121002972126,0.1026789993047714,0.102121002972126,0.102121002972126,0.0797077193856239,202428800.0,no trend
1985-04-19,0.102121002972126,0.102121002972126,0.0998879969120025,0.1004460006952285,0.0784002989530563,96028800.0,no trend
1985-04-22,0.1004460006952285,0.1004460006952285,0.0965399965643882,0.0965399965643882,0.075351595878601,102592000.0,no trend
1985-04-23,0.0987719967961311,0.0993300005793571,0.0987719967961311,0.0987719967961311,0.0770937427878379,118294400.0,downtrend
1985-04-24,0.0987719967961311,0.1004460006952285,0.0982140004634857,0.0982140004634857,0.0766581892967224,78937600.0,downtrend
1985-04-25,0.0982140004634857,0.0987719967961311,0.0982140004634857,0.0982140004634857,0.0766581892967224,87628800.0,downtrend
1985-04-26,0.0982140004634857,0.1010039970278739,0.0976559966802597,0.0976559966802597,0.0762226805090904,119705600.0,downtrend
1985-04-29,0.0976559966802597,0.0982140004634857,0.0943079963326454,0.0943079963326454,0.0736094564199447,62204800.0,downtrend
1985-04-30,0.0948660001158714,0.0954239964485168,0.0948660001158714,0.0948660001158714,0.0740450024604797,94729600.0,downtrend
1985-05-01,0.0948660001158714,0.0954239964485168,0.0931920036673545,0.0931920036673545,0.0727384313941001,57344000.0,downtrend
1985-05-02,0.0920760035514831,0.0920760035514831,0.0859379991889,0.0859379991889,0.0670765116810798,329772800.0,downtrend
1985-05-03,0.0859379991889,0.0898440033197403,0.0859379991889,0.0892859995365142,0.0696897134184837,158121600.0,downtrend
1985-05-06,0.0892859995365142,0.0904019996523857,0.0881699994206428,0.0881699994206428,0.0688186585903167,56134400.0,downtrend
1985-05-07,0.0892859995365142,0.0892859995365142,0.0892859995365142,0.0892859995365142,0.0696897134184837,107609600.0,downtrend
1985-05-08,0.0887280032038688,0.0887280032038688,0.0887280032038688,0.0887280032038688,0.0692541897296905,144390400.0,no trend
1985-05-09,0.0892859995365142,0.0898440033197403,0.0892859995365142,0.0892859995365142,0.0696897134184837,127075200.0,no trend
1985-05-10,0.0892859995365142,0.0915179997682571,0.0892859995365142,0.0904019996523857,0.0705607384443283,136080000.0,no trend
1985-05-13,0.0904019996523857,0.0909600034356117,0.0892859995365142,0.0892859995365142,0.0696897134184837,87225600.0,no trend
1985-05-14,0.0892859995365142,0.0898440033197403,0.0881699994206428,0.0881699994206428,0.0688186585903167,121744000.0,no trend
1985-05-15,0.0892859995365142,0.0909600034356117,0.0892859995365142,0.0892859995365142,0.0696897134184837,130435200.0,no trend
1985-05-16,0.0954239964485168,0.0982140004634857,0.0954239964485168,0.0954239964485168,0.0744805186986923,230540800.0,no trend
1985-05-17,0.0954239964485168,0.0987719967961311,0.0948660001158714,0.0970980003476142,0.0757871642708778,211859200.0,no trend
1985-05-20,0.0970980003476142,0.0993300005793571,0.0954239964485168,0.0954239964485168,0.0744805186986923,197187200.0,no trend
1985-05-21,0.0948660001158714,0.0948660001158714,0.0926339998841285,0.0926339998841285,0.0723028853535652,152544000.0,downtrend
1985-05-22,0.0926339998841285,0.0931920036673545,0.0920760035514831,0.0920760035514831,0.0718673467636108,120556800.0,downtrend
1985-05-23,0.0915179997682571,0.0915179997682571,0.0881699994206428,0.0881699994206428,0.0688186585903167,239164800.0,downtrend
1985-05-24,0.0881699994206428,0.0881699994206428,0.0809149965643882,0.0809149965643882,0.0631559118628501,589478400.0,downtrend
1985-05-28,0.0797989964485168,0.0797989964485168,0.0753350034356117,0.0753350034356117,0.0588006302714347,510966400.0,downtrend
1985-05-29,0.0764510035514831,0.0770089998841285,0.0764510035514831,0.0764510035514831,0.0596716925501823,246556800.0,downtrend
1985-05-30,0.0786829963326454,0.0797989964485168,0.0786829963326454,0.0786829963326454,0.0614138431847095,314921600.0,downtrend
1985-05-31,0.0786829963326454,0.0803570002317428,0.0775670036673545,0.0775670036673545,0.0605427809059619,369420800.0,downtrend
1985-06-03,0.0758929997682571,0.0758929997682571,0.0714289993047714,0.0714289993047714,0.0557519234716892,576016000.0,downtrend
1985-06-04,0.0770089998841285,0.0775670036673545,0.0770089998841285,0.0770089998841285,0.0601072125136852,401923200.0,downtrend
1985-06-05,0.0770089998841285,0.0792410001158714,0.0753350034356117,0.0753350034356117,0.0588006302714347,286406400.0,downtrend
1985-06-06,0.0758929997682571,0.0758929997682571,0.0758929997682571,0.0758929997682571,0.0592361614108085,271196800.0,downtrend
1985-06-07,0.0758929997682571,0.0758929997682571,0.0731030032038688,0.0731030032038688,0.0570584908127784,475238400.0,downtrend
1985-06-10,0.0731030032038688,0.0736609995365142,0.0719870030879974,0.0719870030879974,0.0561874732375144,316131200.0,downtrend
1985-06-11,0.0719870030879974,0.0736609995365142,0.0719870030879974,0.0719870030879974,0.0561874732375144,300720000.0,downtrend
1985-06-12,0.0719870030879974,0.0725449994206428,0.0703129991889,0.0703129991889,0.054880853742361,247990400.0,downtrend
1985-06-13,0.0703129991889,0.070871002972126,0.0664059966802597,0.0664059966802597,0.0518313534557819,379523200.0,downtrend
1985-06-14,0.0664059966802597,0.0703129991889,0.0658480003476142,0.0658480003476142,0.0513958074152469,565667200.0,downtrend
1985-06-17,0.0664059966802597,0.0669640004634857,0.0664059966802597,0.0664059966802597,0.0518313534557819,236342400.0,downtrend
1985-06-18,0.0680800005793571,0.0691960006952285,0.0680800005793571,0.0680800005793571,0.0531379245221614,265216000.0,uptrend
1985-06-19,0.0697539970278739,0.070871002972126,0.0697539970278739,0.0697539970278739,0.0544445365667343,171987200.0,uptrend
1985-06-20,0.0703129991889,0.0703129991889,0.0703129991889,0.0703129991889,0.054880853742361,190803200.0,uptrend
1985-06-21,0.0719870030879974,0.0736609995365142,0.0719870030879974,0.0719870030879974,0.0561874732375144,166140800.0,uptrend
1985-06-24,0.0770089998841285,0.078125,0.0770089998841285,0.0770089998841285,0.0601072125136852,205766400.0,uptrend
1985-06-25,0.078125,0.0797989964485168,0.078125,0.078125,0.0609782822430133,293910400.0,uptrend
1985-06-26,0.0809149965643882,0.0809149965643882,0.0809149965643882,0.0809149965643882,0.0631559118628501,132204800.0,uptrend
1985-06-27,0.0820309966802597,0.0825890004634857,0.0820309966802597,0.0820309966802597,0.0640269741415977,192460800.0,uptrend
1985-06-28,0.0820309966802597,0.0825890004634857,0.0803570002317428,0.0803570002317428,0.0627204105257988,135744000.0,uptrend
1985-07-01,0.0809149965643882,0.0814730003476142,0.0809149965643882,0.0809149965643882,0.0631559118628501,103443200.0,no trend
1985-07-02,0.0809149965643882,0.0814730003476142,0.0770089998841285,0.0770089998841285,0.0601072125136852,77728000.0,no trend
1985-07-03,0.078125,0.078125,0.078125,0.078125,0.0609782822430133,68499200.0,no trend
1985-07-05,0.0786829963326454,0.0792410001158714,0.0786829963326454,0.0786829963326454,0.0614138431847095,36579200.0,no trend
1985-07-08,0.0786829963326454,0.0792410001158714,0.0786829963326454,0.0786829963326454,0.0614138431847095,92220800.0,no trend
1985-07-09,0.0786829963326454,0.0792410001158714,0.0786829963326454,0.0786829963326454,0.0614138431847095,147907200.0,no trend
1985-07-10,0.0803570002317428,0.0803570002317428,0.0803570002317428,0.0803570002317428,0.0627204105257988,106041600.0,no trend
1985-07-11,0.0803570002317428,0.0809149965643882,0.0803570002317428,0.0803570002317428,0.0627204105257988,64892800.0,no trend
1985-07-12,0.0803570002317428,0.0803570002317428,0.0797989964485168,0.0797989964485168,0.0622848905622959,47040000.0,no trend
1985-07-15,0.0797989964485168,0.0814730003476142,0.0792410001158714,0.0792410001158714,0.06184933334589,77683200.0,downtrend
1985-07-16,0.0792410001158714,0.0797989964485168,0.078125,0.078125,0.0609782822430133,143360000.0,downtrend
1985-07-17,0.0786829963326454,0.0797989964485168,0.0786829963326454,0.0786829963326454,0.0614138431847095,118182400.0,downtrend
1985-07-18,0.0786829963326454,0.0786829963326454,0.0770089998841285,0.0770089998841285,0.0601072125136852,179065600.0,downtrend
1985-07-19,0.0775670036673545,0.0775670036673545,0.0775670036673545,0.0775670036673545,0.0605427809059619,114912000.0,downtrend
1985-07-22,0.0775670036673545,0.0775670036673545,0.0753350034356117,0.0753350034356117,0.0588006302714347,192304000.0,downtrend
1985-07-23,0.0753350034356117,0.0764510035514831,0.0736609995365142,0.0736609995365142,0.0574940405786037,168694400.0,downtrend
1985-07-24,0.0736609995365142,0.0747769996523857,0.0725449994206428,0.0725449994206428,0.0566229633986949,168716800.0,downtrend
1985-07-25,0.0742190033197403,0.0747769996523857,0.0742190033197403,0.0742190033197403,0.0579295456409454,315078400.0,downtrend
1985-07-26,0.0742190033197403,0.0747769996523857,0.0742190033197403,0.0742190033197403,0.0579295456409454,130524800.0,downtrend
1985-07-29,0.0742190033197403,0.0742190033197403,0.0714289993047714,0.0714289993047714,0.0557519234716892,77750400.0,downtrend
1985-07-30,0.0725449994206428,0.0731030032038688,0.0725449994206428,0.0725449994206428,0.0566229633986949,89465600.0,downtrend
1985-07-31,0.0725449994206428,0.0731030032038688,0.070871002972126,0.070871002972126,0.0553163737058639,80505600.0,downtrend
1985-08-01,0.070871002972126,0.0719870030879974,0.070871002972126,0.070871002972126,0.0553163737058639,51564800.0,downtrend
1985-08-02,0.070871002972126,0.070871002972126,0.0703129991889,0.0703129991889,0.054880853742361,97417600.0,downtrend
1985-08-05,0.0703129991889,0.070871002972126,0.0686379969120025,0.0686379969120025,0.0535734482109546,92332800.0,downtrend
1985-08-06,0.0686379969120025,0.0703129991889,0.0680800005793571,0.0680800005793571,0.0531379245221614,63078400.0,downtrend
1985-08-07,0.0680800005793571,0.0714289993047714,0.0664059966802597,0.0664059966802597,0.0518313534557819,151737600.0,downtrend
1985-08-08,0.0675219967961311,0.0680800005793571,0.0675219967961311,0.0675219967961311,0.0527024306356906,147772800.0,downtrend
1985-08-09,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0531379245221614,60950400.0,downtrend
1985-08-12,0.0680800005793571,0.0680800005793571,0.0669640004634857,0.0669640004634857,0.0522668622434139,54992000.0,downtrend
1985-08-13,0.0680800005793571,0.0691960006952285,0.0680800005793571,0.0680800005793571,0.0531379245221614,42380800.0,downtrend
1985-08-14,0.0680800005793571,0.0680800005793571,0.0652899965643882,0.0652899965643882,0.0509602986276149,289900800.0,downtrend
1985-08-15,0.0652899965643882,0.0658480003476142,0.0647320002317428,0.0647320002317428,0.05052475258708,105190400.0,downtrend
1985-08-16,0.0652899965643882,0.0664059966802597,0.0652899965643882,0.0652899965643882,0.0509602986276149,83753600.0,downtrend
1985-08-19,0.0669640004634857,0.0680800005793571,0.0669640004634857,0.0669640004634857,0.0522668622434139,47868800.0,downtrend
1985-08-20,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0531379245221614,66953600.0,downtrend
1985-08-21,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0531379245221614,77011200.0,downtrend
1985-08-22,0.0680800005793571,0.0680800005793571,0.0664059966802597,0.0664059966802597,0.0518313534557819,123312000.0,downtrend
1985-08-23,0.0664059966802597,0.0669640004634857,0.0658480003476142,0.0658480003476142,0.0513958074152469,44016000.0,downtrend
1985-08-26,0.0675219967961311,0.0675219967961311,0.0675219967961311,0.0675219967961311,0.0527024306356906,35660800.0,no trend
1985-08-27,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0531379245221614,42918400.0,no trend
1985-08-28,0.0680800005793571,0.0686379969120025,0.0680800005793571,0.0680800005793571,0.0531379245221614,40947200.0,no trend
1985-08-29,0.0680800005793571,0.0680800005793571,0.0664059966802597,0.0664059966802597,0.0518313534557819,56112000.0,no trend
1985-08-30,0.0669640004634857,0.0669640004634857,0.0669640004634857,0.0669640004634857,0.0522668622434139,42873600.0,no trend
1985-09-03,0.0669640004634857,0.0669640004634857,0.0658480003476142,0.0658480003476142,0.0513958074152469,37452800.0,no trend
1985-09-04,0.0664059966802597,0.0675219967961311,0.0664059966802597,0.0664059966802597,0.0518313534557819,47555200.0,no trend
1985-09-05,0.0664059966802597,0.0669640004634857,0.0664059966802597,0.0664059966802597,0.0518313534557819,32816000.0,no trend
1985-09-06,0.0669640004634857,0.0669640004634857,0.0669640004634857,0.0669640004634857,0.0522668622434139,92803200.0,no trend
1985-09-09,0.0680800005793571,0.0686379969120025,0.0680800005793571,0.0680800005793571,0.0531379245221614,132316800.0,no trend
1985-09-10,0.0686379969120025,0.0697539970278739,0.0686379969120025,0.0686379969120025,0.0535734482109546,121766400.0,no trend
1985-09-11,0.0691960006952285,0.0697539970278739,0.0691960006952285,0.0691960006952285,0.0540090166032314,87091200.0,no trend
1985-09-12,0.0719870030879974,0.0719870030879974,0.0719870030879974,0.0719870030879974,0.0561874732375144,111171200.0,no trend
1985-09-13,0.0719870030879974,0.0719870030879974,0.0703129991889,0.0703129991889,0.054880853742361,70537600.0,no trend
1985-09-16,0.0703129991889,0.0703129991889,0.0680800005793571,0.0680800005793571,0.0531379245221614,36982400.0,no trend
1985-09-17,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0680800005793571,0.0531379245221614,183747200.0,no trend
1985-09-18,0.0725449994206428,0.0725449994206428,0.0725449994206428,0.0725449994206428,0.0566229633986949,120086400.0,no trend
1985-09-19,0.0758929997682571,0.0758929997682571,0.0758929997682571,0.0758929997682571,0.0592361614108085,186323200.0,no trend
1985-09-20,0.0758929997682571,0.0764510035514831,0.0747769996523857,0.0747769996523857,0.0583651103079319,135228800.0,no trend
1985-09-23,0.0753350034356117,0.0764510035514831,0.0753350034356117,0.0753350034356117,0.0588006302714347,118585600.0,no trend
1985-09-24,0.0753350034356117,0.0770089998841285,0.0736609995365142,0.0736609995365142,0.0574940405786037,88099200.0,no trend
1985-09-25,0.0736609995365142,0.0736609995365142,0.070871002972126,0.070871002972126,0.0553163737058639,104496000.0,downtrend
1985-09-26,0.070871002972126,0.0714289993047714,0.070871002972126,0.070871002972126,0.0553163737058639,53491200.0,downtrend
1985-09-30,0.070871002972126,0.0714289993047714,0.0703129991889,0.0703129991889,0.054880853742361,36646400.0,downtrend
1985-10-01,0.0703129991889,0.070871002972126,0.0703129991889,0.0703129991889,0.054880853742361,88345600.0,downtrend
1985-10-02,0.0703129991889,0.070871002972126,0.0697539970278739,0.0697539970278739,0.0544445365667343,21504000.0,downtrend
1985-10-03,0.0697539970278739,0.0697539970278739,0.0691960006952285,0.0691960006952285,0.0540090166032314,48921600.0,downtrend
1985-10-04,0.0691960006952285,0.0691960006952285,0.0669640004634857,0.0669640004634857,0.0522668622434139,69529600.0,downtrend
1985-10-07,0.0669640004634857,0.0680800005793571,0.0669640004634857,0.0669640004634857,0.0522668622434139,91929600.0,downtrend
1985-10-08,0.0675219967961311,0.0675219967961311,0.0675219967961311,0.0675219967961311,0.0527024306356906,86979200.0,downtrend
1985-10-09,0.0675219967961311,0.0680800005793571,0.0669640004634857,0.0669640004634857,0.0522668622434139,82812800.0,downtrend
1985-10-10,0.070871002972126,0.0714289993047714,0.070871002972126,0.070871002972126,0.0553163737058639,261744000.0,uptrend
1985-10-11,0.0714289993047714,0.0725449994206428,0.0714289993047714,0.0714289993047714,0.0557519234716892,118294400.0,uptrend
1985-10-14,0.0742190033197403,0.0742190033197403,0.0742190033197403,0.0742190033197403,0.0579295456409454,155187200.0,uptrend
1985-10-15,0.0758929997682571,0.0764510035514831,0.0758929997682571,0.0758929997682571,0.0592361614108085,293888000.0,uptrend
1985-10-16,0.0803570002317428,0.0809149965643882,0.0803570002317428,0.0803570002317428,0.0627204105257988,288444800.0,uptrend
1985-10-17,0.0814730003476142,0.0853789970278739,0.0814730003476142,0.0814730003476142,0.0635914877057075,348185600.0,uptrend
1985-10-18,0.0814730003476142,0.0820309966802597,0.0792410001158714,0.0792410001158714,0.06184933334589,230428800.0,no trend
1985-10-21,0.0792410001158714,0.0792410001158714,0.0770089998841285,0.0770089998841285,0.0601072125136852,118876800.0,no trend
1985-10-22,0.0803570002317428,0.0814730003476142,0.0803570002317428,0.0803570002317428,0.0627204105257988,424547200.0,no trend
1985-10-23,0.0803570002317428,0.0825890004634857,0.0803570002317428,0.0803570002317428,0.0627204105257988,148377600.0,no trend
1985-10-24,0.0820309966802597,0.0842629969120025,0.0820309966802597,0.0820309966802597,0.0640269741415977,272630400.0,no trend
1985-10-25,0.0820309966802597,0.0820309966802597,0.0803570002317428,0.0803570002317428,0.0627204105257988,63280000.0,no trend
1985-10-28,0.0803570002317428,0.0809149965643882,0.0803570002317428,0.0803570002317428,0.0627204105257988,59472000.0,no trend
1985-10-29,0.0803570002317428,0.0803570002317428,0.0797989964485168,0.0797989964485168,0.0622848905622959,130883200.0,no trend
1985-10-30,0.0848210006952285,0.0848210006952285,0.0848210006952285,0.0848210006952285,0.066204659640789,226576000.0,no trend
1985-10-31,0.0848210006952285,0.0859379991889,0.0831469967961311,0.0831469967961311,0.0648980587720871,155075200.0,no trend
1985-11-01,0.0831469967961311,0.0848210006952285,0.0831469967961311,0.0831469967961311,0.0648980587720871,92556800.0,no trend
1985-11-04,0.0837050005793571,0.0853789970278739,0.0837050005793571,0.0837050005793571,0.0653336197137832,155724800.0,no trend
1985-11-05,0.0837050005793571,0.0853789970278739,0.0831469967961311,0.0831469967961311,0.0648980587720871,107542400.0,uptrend
1985-11-06,0.0859379991889,0.086496002972126,0.0859379991889,0.0859379991889,0.0670765116810798,200457600.0,uptrend
1985-11-07,0.0876120030879974,0.0887280032038688,0.0876120030879974,0.0876120030879974,0.0683831050992012,317139200.0,uptrend
1985-11-08,0.0915179997682571,0.0926339998841285,0.0915179997682571,0.0915179997682571,0.0714318081736564,294112000.0,uptrend
1985-11-11,0.0915179997682571,0.0926339998841285,0.0892859995365142,0.0892859995365142,0.0696897134184837,178774400.0,uptrend
1985-11-12,0.0892859995365142,0.0904019996523857,0.0887280032038688,0.0887280032038688,0.0692541897296905,173644800.0,no trend
1985-11-13,0.0887280032038688,0.0887280032038688,0.086496002972126,0.086496002972126,0.0675120651721954,101561600.0,no trend
1985-11-14,0.0892859995365142,0.0898440033197403,0.0892859995365142,0.0892859995365142,0.0696897134184837,139507200.0,no trend
1985-11-15,0.0892859995365142,0.0904019996523857,0.0887280032038688,0.0887280032038688,0.0692541897296905,81580800.0,no trend
1985-11-18,0.0887280032038688,0.0892859995365142,0.0887280032038688,0.0887280032038688,0.0692541897296905,64556800.0,no trend
1985-11-19,0.0887280032038688,0.0892859995365142,0.0859379991889,0.0859379991889,0.0670765116810798,94326400.0,no trend
1985-11-20,0.0859379991889,0.086496002972126,0.0848210006952285,0.0848210006952285,0.066204659640789,99075200.0,no trend
1985-11-21,0.0848210006952285,0.0859379991889,0.0848210006952285,0.0848210006952285,0.066204659640789,102950400.0,no trend
1985-11-22,0.0848210006952285,0.0859379991889,0.0842629969120025,0.0848210006952285,0.066204659640789,128755200.0,no trend
1985-11-25,0.0848210006952285,0.0859379991889,0.0848210006952285,0.0853789970278739,0.066640205681324,97193600.0,no trend
1985-11-26,0.0853789970278739,0.0870539993047714,0.0848210006952285,0.086496002972126,0.0675120651721954,164460800.0,no trend
1985-11-27,0.086496002972126,0.0898440033197403,0.0859379991889,0.0892859995365142,0.0696897134184837,191721600.0,no trend
1985-11-29,0.0892859995365142,0.0898440033197403,0.0887280032038688,0.0898440033197403,0.0701252371072769,99030400.0,no trend
1985-12-02,0.0898440033197403,0.0904019996523857,0.0892859995365142,0.0904019996523857,0.0705607384443283,100195200.0,no trend
1985-12-03,0.0904019996523857,0.0909600034356117,0.0892859995365142,0.0898440033197403,0.0701252371072769,155075200.0,no trend
1985-12-04,0.0898440033197403,0.0920760035514831,0.0898440033197403,0.0915179997682571,0.0714318081736564,165110400.0,no trend
1985-12-05,0.0915179997682571,0.0926339998841285,0.0892859995365142,0.0898440033197403,0.0701252371072769,125148800.0,no trend
1985-12-06,0.0898440033197403,0.0898440033197403,0.0876120030879974,0.0881699994206428,0.0688186585903167,65452800.0,no trend
1985-12-09,0.0881699994206428,0.0892859995365142,0.0859379991889,0.086496002972126,0.0675120651721954,139865600.0,no trend
1985-12-10,0.086496002972126,0.0876120030879974,0.0859379991889,0.0870539993047714,0.067947581410408,200905600.0,no trend
1985-12-11,0.0870539993047714,0.0898440033197403,0.0870539993047714,0.0881699994206428,0.0688186585903167,237619200.0,uptrend
1985-12-12,0.0887280032038688,0.0904019996523857,0.0887280032038688,0.0892859995365142,0.0696897134184837,125260800.0,uptrend
1985-12-13,0.0892859995365142,0.0904019996523857,0.0881699994206428,0.0892859995365142,0.0696897134184837,251148800.0,uptrend
1985-12-16,0.0892859995365142,0.0948660001158714,0.0892859995365142,0.0931920036673545,0.0727384313941001,288915200.0,uptrend
1985-12-17,0.0931920036673545,0.09375,0.0909600034356117,0.0920760035514831,0.0718673467636108,109065600.0,uptrend
1985-12-18,0.0954239964485168,0.102121002972126,0.0954239964485168,0.0993300005793571,0.0775292515754699,559798400.0,uptrend
1985-12-19,0.0993300005793571,0.1015629991889,0.0987719967961311,0.1004460006952285,0.0784002989530563,270121600.0,uptrend
1985-12-20,0.1004460006952285,0.1015629991889,0.0993300005793571,0.0998879969120025,0.0779647827148437,206035200.0,uptrend
1985-12-23,0.0998879969120025,0.1004460006952285,0.0965399965643882,0.0976559966802597,0.0762226805090904,143225600.0,no trend
1985-12-24,0.0976559966802597,0.0982140004634857,0.0965399965643882,0.0970980003476142,0.0757871642708778,64601600.0,no trend
1985-12-26,0.0970980003476142,0.0982140004634857,0.0965399965643882,0.0970980003476142,0.0757871642708778,45852800.0,no trend
1985-12-27,0.0970980003476142,0.1010039970278739,0.0970980003476142,0.0998879969120025,0.0779647827148437,122886400.0,no trend
1985-12-30,0.0998879969120025,0.1010039970278739,0.0987719967961311,0.0993300005793571,0.0775292515754699,107676800.0,no trend
1985-12-31,0.0993300005793571,0.0998879969120025,0.0982140004634857,0.0982140004634857,0.0766581892967224,87248000.0,no trend
1986-01-02,0.0982140004634857,0.0993300005793571,0.0970980003476142,0.0993300005793571,0.0775292515754699,117420800.0,no trend
1986-01-03,0.0993300005793571,0.0998879969120025,0.0987719967961311,0.0998879969120025,0.0779647827148437,242166400.0,no trend
1986-01-06,0.0998879969120025,0.0998879969120025,0.0976559966802597,0.0993300005793571,0.0775292515754699,185046400.0,no trend
1986-01-07,0.0993300005793571,0.1026789993047714,0.0987719967961311,0.1026789993047714,0.0801432058215141,470534400.0,no trend
1986-01-08,0.1026789993047714,0.1049109995365142,0.1015629991889,0.102121002972126,0.0797077193856239,607600000.0,no trend
1986-01-09,0.102121002972126,0.1026789993047714,0.0976559966802597,0.1010039970278739,0.0788358598947525,447238400.0,no trend
1986-01-10,0.1010039970278739,0.1032370030879974,0.1010039970278739,0.1015629991889,0.0792721435427665,153238400.0,no trend
1986-01-13,0.1015629991889,0.1032370030879974,0.1004460006952285,0.1026789993047714,0.0801432058215141,215420800.0,uptrend
1986-01-14,0.1026789993047714,0.1060269996523857,0.1004460006952285,0.1037949994206428,0.0810142904520034,272697600.0,uptrend
1986-01-15,0.1037949994206428,0.1071429997682571,0.1032370030879974,0.1065850034356117,0.0831919535994529,423472000.0,uptrend
1986-01-16,0.1065850034356117,0.1104910001158714,0.1065850034356117,0.109375,0.0853696167469024,534777600.0,uptrend
1986-01-17,0.109375,0.1104910001158714,0.1065850034356117,0.1071429997682571,0.0836274921894073,345385600.0,uptrend
1986-01-20,0.1071429997682571,0.1071429997682571,0.1043530032038688,0.1065850034356117,0.0831919535994529,127411200.0,downtrend
1986-01-21,0.1065850034356117,0.1077010035514831,0.1060269996523857,0.1071429997682571,0.0836274921894073,151961600.0,downtrend
1986-01-22,0.1071429997682571,0.1077010035514831,0.0998879969120025,0.1043530032038688,0.0814498141407966,143001600.0,downtrend
1986-01-23,0.1043530032038688,0.1049109995365142,0.1015629991889,0.1026789993047714,0.0801432058215141,156419200.0,downtrend
1986-01-24,0.1026789993047714,0.1043530032038688,0.1010039970278739,0.1010039970278739,0.0788358598947525,111977600.0,downtrend
1986-01-27,0.1010039970278739,0.1015629991889,0.0982140004634857,0.0987719967961311,0.0770937427878379,389580800.0,downtrend
1986-01-28,0.0987719967961311,0.0998879969120025,0.0982140004634857,0.0993300005793571,0.0775292515754699,222297600.0,downtrend
1986-01-29,0.0993300005793571,0.1088170036673545,0.0982140004634857,0.1054690033197403,0.0823208838701248,589568000.0,no trend
1986-01-30,0.1049109995365142,0.1049109995365142,0.102121002972126,0.1026789993047714,0.0801432058215141,236880000.0,no trend
1986-01-31,0.1026789993047714,0.1037949994206428,0.102121002972126,0.1032370030879974,0.0805787667632103,147705600.0,no trend
1986-02-03,0.1032370030879974,0.1071429997682571,0.102121002972126,0.1065850034356117,0.0831919535994529,350022400.0,no trend
1986-02-04,0.1065850034356117,0.1088170036673545,0.1060269996523857,0.1060269996523857,0.0827564150094986,260176000.0,no trend
1986-02-05,0.1060269996523857,0.1065850034356117,0.1049109995365142,0.1060269996523857,0.0827564150094986,197164800.0,no trend
1986-02-06,0.1060269996523857,0.1082589998841285,0.1054690033197403,0.1077010035514831,0.0840629935264587,134220800.0,no trend
1986-02-07,0.1077010035514831,0.1077010035514831,0.1049109995365142,0.1071429997682571,0.0836274921894073,129404800.0,no trend
1986-02-10,0.1071429997682571,0.109375,0.1060269996523857,0.1065850034356117,0.0831919535994529,111843200.0,no trend
1986-02-11,0.1065850034356117,0.1071429997682571,0.1049109995365142,0.1065850034356117,0.0831919535994529,153462400.0,no trend
1986-02-12,0.1065850034356117,0.1071429997682571,0.1060269996523857,0.1071429997682571,0.0836274921894073,133056000.0,no trend
1986-02-13,0.1071429997682571,0.1071429997682571,0.1060269996523857,0.1065850034356117,0.0831919535994529,109379200.0,no trend
1986-02-14,0.1065850034356117,0.1077010035514831,0.1060269996523857,0.1060269996523857,0.0827564150094986,137513600.0,no trend
1986-02-18,0.1060269996523857,0.1071429997682571,0.1037949994206428,0.1065850034356117,0.0831919535994529,148108800.0,no trend
1986-02-19,0.1065850034356117,0.1138390004634857,0.1065850034356117,0.1116070002317428,0.0871117264032363,359676800.0,uptrend
1986-02-20,0.1116070002317428,0.1132809966802597,0.1110489964485168,0.1121649965643882,0.0875472351908683,137916800.0,uptrend
1986-02-21,0.1121649965643882,0.1149550005793571,0.1121649965643882,0.1127230003476142,0.0879827812314033,189078400.0,uptrend
1986-02-24,0.1127230003476142,0.1149550005793571,0.1116070002317428,0.1149550005793571,0.0897249057888984,247116800.0,uptrend
1986-02-25,0.1149550005793571,0.117746002972126,0.1121649965643882,0.117746002972126,0.0919033512473106,224739200.0,uptrend
1986-02-26,0.117746002972126,0.1194199994206428,0.1160710006952285,0.1160710006952285,0.0905959829688072,164729600.0,uptrend
1986-02-27,0.1160710006952285,0.1166289970278739,0.1138390004634857,0.1143969967961311,0.0892893746495246,108124800.0,no trend
1986-02-28,0.1143969967961311,0.1155129969120025,0.1110489964485168,0.1116070002317428,0.0871117264032363,125126400.0,no trend
1986-03-03,0.1116070002317428,0.1121649965643882,0.109375,0.1099329963326454,0.0858051404356956,108819200.0,no trend
1986-03-04,0.1099329963326454,0.1116070002317428,0.109375,0.1099329963326454,0.0858051404356956,89107200.0,no trend
1986-03-05,0.1099329963326454,0.1138390004634857,0.1082589998841285,0.1127230003476142,0.0879827812314033,177027200.0,no trend
1986-03-06,0.1127230003476142,0.1149550005793571,0.1121649965643882,0.1132809966802597,0.0884183123707771,101337600.0,no trend
